order_id,customer_id,order_date,order_amount,order_status
100663,314,2024-08-18,1088.32,Completed
100664,851,2024-05-26,1848.78,Completed
100665,474,2024-11-27,1249.58,Completed
100666,452,2024-11-07,701.58,Cancelled
100667,314,2025-05-13,1010.41,Cancelled
100668,981,2025-03-22,585.94,Cancelled
100669,357,2024-04-21,3769.42,Completed
100670,257,2024-05-25,4184.54,Pending
100671,674,2026-03-09,4527.1,Completed
100672,38,2025-06-17,1226.77,Completed
100673,598,2026-06-16,4182.49,Completed
100674,562,2024-05-07,2345.12,Completed
100675,242,2024-10-26,1054.84,Completed
100676,773,2024-06-02,1196.32,Completed
100677,46,2026-06-18,1609.62,Pending
100678,981,2024-06-03,1923.95,Completed
100679,865,2026-02-18,2278.86,Completed
100680,173,2024-07-06,1797.91,Completed
100681,485,2025-12-09,1435.12,Completed
100682,194,2025-03-18,4334.67,Pending
100683,620,2026-07-31,1671.68,Completed
100684,346,2024-03-09,1610.62,Completed
100685,480,2024-11-11,1562.93,Completed
100686,959,2025-12-04,1672.31,Completed
100687,620,2026-06-09,742.46,Completed
100688,876,2025-06-08,937.79,Completed
100689,628,2024-04-05,8825.79,Completed
100690,467,2025-09-04,615.71,Completed
100691,18,2025-04-10,2147.79,Cancelled
100692,89,2026-01-23,2248.87,Completed
100693,531,2025-06-21,3476.61,Completed
100694,498,2026-05-23,2284.61,Completed
100695,497,2024-04-29,6152.45,Completed
100696,854,2025-08-30,2103.4,Completed
100697,96,2025-12-18,4322.75,Completed
100698,660,2025-01-29,3538.73,Completed
100699,751,2025-04-07,4904.14,Completed
100700,648,2025-11-07,1829.3,Completed
100701,233,2025-03-19,2331.28,Completed
100702,403,2025-01-16,1415.98,Completed
100703,56,2025-07-19,1996.96,Completed
100704,176,2026-02-20,2069.96,Pending
100705,810,2024-05-11,466.49,Completed
100706,619,2026-04-30,1640.08,Completed
100707,873,2024-07-13,3209.78,Completed
100708,692,2024-04-05,748.39,Completed
100709,238,2024-06-24,948.06,Pending
100710,821,2024-03-15,3815.06,Completed
100711,686,2026-07-15,4309.49,Completed
100712,189,2024-10-10,1202.36,Completed
100713,9,2026-01-22,2015.52,Completed
100714,767,2024-06-26,1710.96,Cancelled
100715,725,2025-05-29,3868.32,Cancelled
100716,89,2025-02-18,1272.66,Completed
100717,458,2025-10-03,1407.29,Completed
100718,919,2026-08-19,4302.88,Completed
100719,797,2025-09-24,937.65,Completed
100720,824,2025-11-14,1302.28,Completed
100721,389,2024-09-12,1962.4,Cancelled
100722,121,2024-04-28,4846.4,Completed
100723,343,2024-03-25,828.64,Completed
100724,686,2024-10-19,1134.17,Completed
100725,850,2025-06-23,2645.72,Completed
100726,645,2024-02-28,2925.03,Cancelled
100727,42,2024-09-12,2065.35,Completed
100728,592,2025-09-06,1668.49,Cancelled
100729,184,2026-04-29,1958.27,Completed
100730,611,2026-08-20,675.75,Completed
100731,409,2024-08-17,1922.66,Completed
100732,531,2024-04-09,4716.97,Completed
100733,598,2025-07-11,763.14,Completed
100734,639,2026-07-01,1081.29,Completed
100735,9,2025-02-12,1390.71,Completed
100736,967,2026-05-29,1448.8,Completed
100737,573,2025-12-23,5957.64,Completed
100738,503,2026-05-24,982.21,Completed
100739,373,2026-07-14,862.58,Completed
100740,104,2024-04-14,2971.25,Completed
100741,633,2025-02-04,1182.14,Pending
100742,355,2024-02-18,3003.49,Completed
100743,912,2024-02-13,1583.59,Completed
100744,659,2025-04-07,2425.77,Completed
100745,434,2025-10-05,649.64,Completed
100746,35,2026-05-12,2420.47,Cancelled
100747,553,2024-05-05,2073.74,Completed
100748,854,2024-02-02,1524.69,Cancelled
100749,457,2024-04-11,807.76,Completed
100750,652,2026-06-20,2072.45,Completed
100751,118,2025-10-05,2881.8,Completed
100752,403,2025-04-13,1274.48,Completed
100753,797,2024-04-10,1290.87,Cancelled
100754,420,2024-12-26,3015.65,Completed
100755,892,2024-05-05,5470.83,Completed
100756,407,2024-01-30,3315.27,Completed
100757,820,2025-03-03,2089.53,Completed
100758,645,2025-05-04,1536.78,Cancelled
100759,950,2025-03-16,1768.11,Completed
100760,531,2026-04-27,760.5,Pending
100761,462,2026-06-08,1628.14,Completed
100762,347,2024-04-28,3727.4,Cancelled
100763,653,2024-09-25,1846.98,Completed
100764,980,2025-05-02,1198.67,Pending
100765,167,2025-01-25,1128.72,Completed
100766,939,2025-02-28,1763.21,Completed
100767,977,2025-11-19,806.76,Completed
100768,773,2024-06-24,997.23,Cancelled
100769,580,2026-03-15,4874.99,Cancelled
100770,871,2024-09-14,917.89,Completed
100771,260,2024-12-05,1069.07,Completed
100772,636,2024-08-03,2175.28,Completed
100773,811,2025-09-06,1350.72,Completed
100774,811,2025-11-07,1906.75,Completed
100775,588,2025-08-30,3153.95,Completed
100776,380,2025-04-25,658.48,Completed
100777,952,2024-10-22,2938.93,Completed
100778,673,2025-10-31,1232.73,Completed
100779,774,2024-04-25,1494.57,Completed
100780,624,2024-10-30,6278.6,Completed
100781,884,2025-10-26,723.31,Completed
100782,471,2025-11-04,2642.55,Completed
100783,545,2024-09-17,3747.19,Completed
100784,810,2024-11-28,1154.3,Completed
100785,516,2024-11-05,1166.21,Cancelled
100786,243,2026-05-12,1416.45,Completed
100787,762,2025-07-10,1149.86,Cancelled
100788,369,2024-04-25,1879.48,Completed
100789,104,2024-06-05,3215.49,Completed
100790,367,2024-03-08,1421.46,Completed
100791,56,2024-08-22,3291.51,Pending
100792,886,2024-08-04,4474.72,Completed
100793,983,2025-03-10,2382.08,Completed
100794,264,2025-12-28,2532.86,Completed
100795,921,2026-05-04,1223.5,Completed
100796,713,2025-06-27,327.21,Completed
100797,958,2026-01-21,2633.98,Completed
100798,163,2025-09-29,3020.72,Completed
100799,63,2024-11-05,2107.23,Completed
100800,924,2025-08-18,3251.57,Completed
100801,267,2024-10-20,1260.38,Cancelled
100802,598,2024-10-27,2521.42,Cancelled
100803,907,2026-08-18,4686.47,Completed
100804,337,2026-06-05,2774.5,Completed
100805,89,2025-09-27,4308.45,Completed
100806,796,2025-07-31,4326.41,Completed
100807,444,2025-10-29,813.74,Completed
100808,27,2026-01-02,2872.71,Completed
100809,334,2024-02-23,1193.65,Completed
100810,528,2024-12-14,876.27,Completed
100811,887,2024-04-12,1494.98,Completed
100812,223,2025-05-29,5629.33,Cancelled
100813,516,2024-10-13,1264.04,Pending
100814,179,2024-11-17,574.04,Completed
100815,285,2026-03-30,703.84,Completed
100816,262,2024-07-17,2456.49,Completed
100817,521,2026-06-05,1099.16,Completed
100818,664,2025-02-13,476.98,Cancelled
100819,111,2024-07-04,722.14,Completed
100820,77,2024-05-19,2006.28,Completed
100821,736,2025-11-25,2987.55,Completed
100822,288,2026-05-28,1347.26,Completed
100823,620,2026-04-30,2744.57,Completed
100824,78,2024-06-14,3262.49,Completed
100825,603,2026-05-05,1081.53,Completed
100826,914,2024-08-07,1663.62,Completed
100827,432,2025-03-22,1218.32,Completed
100828,578,2024-01-06,2555.02,Completed
100829,289,2024-09-08,1209.05,Completed
100830,282,2024-11-07,818.09,Completed
100831,66,2026-07-19,1862.59,Completed
100832,472,2024-09-27,3704.36,Completed
100833,950,2024-09-26,2508.43,Completed
100834,114,2024-09-22,3463.33,Completed
100835,414,2024-09-02,3271.18,Completed
100836,846,2025-06-09,1850.0,Completed
100837,490,2024-07-19,1220.69,Cancelled
100838,765,2024-10-09,1022.72,Completed
100839,369,2025-06-02,641.78,Completed
100840,604,2026-01-05,3900.07,Completed
100841,988,2024-04-14,1451.93,Cancelled
100842,600,2024-12-05,594.33,Completed
100843,803,2025-07-09,4015.24,Completed
100844,693,2026-06-11,1913.74,Completed
100845,96,2026-07-07,3376.49,Cancelled
100846,161,2026-04-28,1518.59,Completed
100847,610,2025-05-06,1074.83,Completed
100848,341,2024-04-05,2404.94,Completed
100849,477,2026-07-28,2538.06,Completed
100850,476,2025-08-27,1500.58,Completed
100851,797,2026-05-31,4227.37,Completed
100852,992,2026-06-14,3327.9,Completed
100853,998,2026-02-09,2598.37,Pending
100854,81,2025-02-12,874.86,Completed
100855,750,2025-08-14,798.3,Completed
100856,731,2025-11-03,3924.14,Completed
100857,873,2026-05-06,434.03,Completed
100858,422,2024-08-08,1696.64,Cancelled
100859,497,2025-06-23,1980.02,Completed
100860,444,2025-08-02,1309.27,Completed
100861,367,2024-07-20,1759.14,Completed
100862,245,2025-01-26,2365.48,Completed
100863,645,2026-06-19,1228.87,Pending
100864,20,2024-01-16,3192.18,Completed
100865,754,2025-05-03,2628.45,Cancelled
100866,851,2025-08-15,1601.3,Completed
100867,225,2026-06-02,1051.91,Completed
100868,210,2024-10-02,1696.99,Completed
100869,498,2025-01-17,7097.36,Pending
100870,855,2024-03-19,1100.16,Completed
100871,112,2024-11-22,4868.54,Completed
100872,427,2026-08-28,575.17,Completed
100873,212,2026-01-15,1028.68,Completed
100874,862,2025-02-20,1265.01,Completed
100875,889,2025-09-09,3335.74,Completed
100876,84,2026-07-27,1865.95,Cancelled
100877,145,2025-03-03,4217.88,Completed
100878,156,2024-10-13,1450.01,Pending
100879,819,2026-05-04,1738.07,Completed
100880,906,2026-04-07,1453.75,Completed
100881,367,2025-05-17,6719.05,Completed
100882,156,2024-01-12,869.04,Completed
100883,664,2024-01-13,1293.64,Completed
100884,896,2024-04-24,953.24,Completed
100885,916,2025-11-05,2612.85,Completed
100886,439,2024-06-19,857.38,Completed
100887,786,2024-03-02,5883.68,Completed
100888,958,2025-10-25,1896.91,Completed
100889,834,2025-04-13,2353.34,Completed
100890,468,2025-05-31,2432.22,Pending
100891,260,2024-07-05,1776.68,Completed
100892,365,2024-07-27,1948.13,Cancelled
100893,353,2024-08-23,1901.92,Pending
100894,988,2025-09-18,2522.61,Cancelled
100895,737,2026-08-11,1054.69,Completed
100896,867,2026-06-10,944.53,Completed
100897,782,2024-04-20,3069.2,Completed
100898,470,2025-10-23,1797.76,Completed
100899,794,2026-01-07,488.5,Completed
100900,641,2024-02-09,1321.69,Completed
100901,746,2025-09-12,4865.99,Completed
100902,294,2025-03-08,1621.81,Cancelled
100903,229,2024-07-08,1274.61,Completed
100904,178,2026-02-07,681.25,Pending
100905,284,2026-06-29,1244.45,Completed
100906,978,2025-08-05,844.8,Cancelled
100907,944,2024-07-14,2379.21,Completed
100908,146,2025-02-21,1858.61,Pending
100909,552,2025-05-16,1421.25,Completed
100910,942,2026-05-27,1096.74,Cancelled
100911,760,2026-02-08,4854.82,Completed
100912,615,2025-10-14,1138.07,Completed
100913,601,2026-01-12,1140.82,Completed
100914,316,2025-11-06,1537.04,Completed
100915,929,2024-11-07,1683.31,Cancelled
100916,84,2024-05-09,2462.35,Completed
100917,877,2026-03-27,3295.56,Completed
100918,879,2025-06-22,3139.02,Completed
100919,260,2026-07-25,8733.95,Pending
100920,510,2025-10-24,598.95,Completed
100921,891,2025-04-06,2091.41,Cancelled
100922,467,2025-09-21,1283.33,Completed
100923,293,2025-09-26,6646.77,Completed
100924,73,2026-08-13,2017.64,Completed
100925,434,2024-12-20,481.19,Completed
100926,275,2025-01-04,2386.97,Pending
100927,861,2024-12-10,2140.9,Completed
100928,869,2024-04-14,2945.63,Cancelled
100929,315,2025-04-02,1124.67,Pending
100930,207,2025-03-09,2227.49,Completed
100931,286,2024-07-10,1509.79,Completed
100932,398,2026-03-04,1163.46,Completed
100933,669,2025-11-01,2249.16,Completed
100934,152,2024-08-23,1987.94,Cancelled
100935,1000,2024-06-10,3562.0,Completed
100936,702,2025-08-24,1831.86,Completed
100937,129,2024-01-06,2665.32,Completed
100938,307,2024-05-26,821.15,Cancelled
100939,702,2025-03-03,4455.87,Completed
100940,498,2026-08-21,1086.11,Completed
100941,526,2024-03-15,3237.14,Completed
100942,44,2025-05-29,2135.74,Cancelled
100943,408,2025-07-01,1966.78,Completed
100944,617,2024-09-02,2950.61,Completed
100945,755,2025-05-21,447.89,Cancelled
100946,440,2025-09-09,1239.86,Completed
100947,553,2024-05-13,2923.47,Completed
100948,219,2026-07-17,6278.6,Completed
100949,804,2024-08-27,1771.73,Completed
100950,698,2024-12-24,369.11,Completed
100951,750,2024-01-24,1464.62,Completed
100952,669,2025-07-31,1730.98,Completed
100953,984,2025-07-31,3702.23,Completed
100954,887,2024-04-23,1857.46,Completed
100955,819,2024-10-11,784.99,Completed
100956,327,2026-01-16,3367.13,Completed
100957,67,2025-11-24,2604.37,Completed
100958,1,2024-10-26,1142.68,Completed
100959,784,2025-09-04,2874.0,Cancelled
100960,904,2025-12-27,1261.73,Completed
100961,651,2024-12-29,1482.83,Cancelled
100962,725,2024-06-19,1275.69,Completed
100963,89,2024-01-22,1471.56,Completed
100964,564,2026-07-17,3245.21,Completed
100965,608,2024-11-07,563.85,Completed
100966,156,2026-02-23,3689.43,Pending
100967,755,2024-11-12,2018.59,Completed
100968,327,2025-11-23,1396.87,Completed
100969,194,2024-11-19,1824.46,Completed
100970,696,2025-08-13,996.96,Completed
100971,429,2026-07-16,623.23,Completed
100972,533,2026-01-03,1015.4,Completed
100973,540,2024-06-09,525.04,Pending
100974,623,2025-05-24,747.19,Completed
100975,410,2024-09-19,626.88,Completed
100976,822,2024-08-01,3987.92,Completed
100977,883,2026-03-20,781.18,Completed
100978,476,2026-08-14,1752.38,Completed
100979,168,2026-06-19,3719.78,Completed
100980,276,2026-03-27,3127.85,Pending
100981,775,2025-03-31,1485.79,Completed
100982,255,2025-05-26,1490.2,Completed
100983,782,2025-06-09,2023.61,Completed
100984,663,2025-12-17,7104.55,Completed
100985,441,2024-02-21,2354.36,Completed
100986,125,2026-03-15,2779.11,Completed
100987,536,2026-02-25,7853.38,Cancelled
100988,693,2026-08-26,2156.26,Completed
100989,153,2025-08-01,3795.8,Cancelled
100990,832,2025-03-20,2455.45,Cancelled
100991,192,2025-04-11,2432.3,Completed
100992,409,2025-08-26,962.34,Cancelled
100993,530,2024-10-21,864.02,Completed
100994,744,2026-01-25,1290.18,Completed
100995,222,2025-03-07,3193.27,Completed
100996,329,2024-10-01,3096.24,Completed
100997,814,2025-12-16,4281.73,Completed
100998,319,2024-11-23,1787.06,Cancelled
100999,618,2024-03-19,2553.13,Completed
101000,395,2025-05-22,2560.2,Completed
101001,58,2025-05-08,1678.52,Completed
101002,512,2024-10-10,1460.52,Pending
101003,350,2024-02-03,685.6,Completed
101004,263,2025-04-07,1630.1,Completed
101005,867,2026-01-21,1682.34,Completed
101006,778,2026-02-18,3762.71,Pending
101007,274,2024-07-24,4011.77,Completed
101008,521,2025-02-22,1978.82,Completed
101009,723,2026-05-28,6882.53,Completed
101010,55,2024-12-01,2036.59,Completed
101011,94,2025-04-08,3522.55,Completed
101012,537,2025-10-23,1686.64,Cancelled
101013,934,2025-03-20,857.86,Completed
101014,931,2026-03-29,1365.33,Completed
101015,442,2024-12-16,4692.29,Pending
101016,705,2025-04-23,1515.97,Completed
101017,483,2025-05-17,1329.18,Completed
101018,909,2025-12-25,1795.25,Completed
101019,569,2024-11-24,1397.4,Completed
101020,897,2024-09-24,3910.75,Completed
101021,355,2024-12-16,6130.84,Completed
101022,934,2024-08-14,1806.96,Completed
101023,731,2024-07-09,2557.63,Pending
101024,771,2026-03-08,3385.51,Completed
101025,18,2024-12-01,1931.59,Completed
101026,814,2024-09-19,1017.29,Completed
101027,162,2026-02-28,1379.4,Cancelled
101028,939,2026-02-06,2352.79,Completed
101029,186,2024-08-27,2325.1,Completed
101030,834,2024-10-23,561.5,Cancelled
101031,637,2026-03-10,1355.25,Completed
101032,387,2024-09-27,1114.86,Cancelled
101033,896,2026-04-18,3194.01,Completed
101034,384,2025-08-24,1143.31,Cancelled
101035,64,2025-10-10,1333.81,Completed
101036,77,2025-06-03,1303.86,Pending
101037,862,2024-01-30,3010.64,Completed
101038,380,2026-03-13,3378.85,Completed
101039,826,2025-06-29,2480.87,Completed
101040,23,2024-06-17,3694.9,Completed
101041,78,2026-03-21,4018.09,Completed
101042,988,2024-10-12,554.93,Completed
101043,141,2024-12-21,2644.62,Completed
101044,686,2025-09-13,1415.41,Completed
101045,343,2024-10-02,795.25,Completed
101046,495,2024-01-07,1462.23,Completed
101047,113,2024-11-08,2894.6,Completed
101048,264,2025-10-26,4635.28,Completed
101049,763,2025-02-15,750.87,Completed
101050,533,2025-11-24,2690.58,Completed
101051,498,2024-03-09,6458.81,Completed
101052,946,2024-09-07,5916.69,Completed
101053,408,2024-08-19,190.74,Completed
101054,810,2024-03-03,7419.11,Completed
101055,731,2025-09-21,3361.76,Completed
101056,454,2024-07-23,401.72,Completed
101057,287,2025-04-04,1094.29,Completed
101058,347,2026-08-21,4076.89,Completed
101059,879,2024-08-28,2274.98,Completed
101060,298,2024-07-08,1239.51,Completed
101061,655,2026-06-24,1879.47,Completed
101062,123,2024-12-13,2566.73,Completed
101063,340,2024-10-14,1235.24,Pending
101064,937,2025-12-01,1657.25,Completed
101065,537,2024-05-05,3224.52,Completed
101066,830,2025-01-02,1141.4,Cancelled
101067,257,2024-07-12,745.09,Completed
101068,765,2026-05-17,1189.5,Completed
101069,984,2024-10-15,1010.04,Completed
101070,929,2025-07-05,1214.85,Completed
101071,430,2025-05-23,585.63,Completed
101072,681,2025-04-24,2097.91,Completed
101073,902,2024-03-05,3163.65,Completed
101074,821,2024-09-12,1062.01,Pending
101075,978,2026-04-11,1178.22,Completed
101076,35,2025-06-17,1593.58,Completed
101077,533,2026-05-03,995.45,Completed
101078,796,2025-06-28,3411.82,Completed
101079,735,2024-11-05,1010.21,Cancelled
101080,153,2024-12-02,1278.84,Completed
101081,571,2026-01-24,1095.99,Completed
101082,165,2024-08-19,3464.77,Completed
101083,92,2025-08-06,1548.96,Completed
101084,111,2026-06-29,6575.22,Cancelled
101085,954,2026-04-02,2265.36,Completed
101086,270,2025-01-11,3821.97,Completed
101087,450,2024-09-26,1457.92,Completed
101088,255,2025-08-27,975.39,Cancelled
101089,900,2025-08-16,1761.62,Completed
101090,895,2025-12-03,1157.67,Completed
101091,656,2024-03-11,491.03,Cancelled
101092,836,2025-06-09,3478.41,Completed
101093,104,2024-01-10,1838.72,Completed
101094,1000,2026-08-22,1141.78,Cancelled
101095,414,2026-05-01,2298.74,Completed
101096,397,2025-12-20,1855.76,Completed
101097,193,2024-10-13,4500.33,Completed
101098,884,2025-12-27,2384.81,Cancelled
101099,169,2025-03-09,1625.46,Completed
101100,867,2025-09-23,2825.02,Completed
101101,717,2024-08-13,1758.41,Completed
101102,775,2025-04-06,2028.46,Completed
101103,34,2026-05-03,3994.01,Completed
101104,744,2024-07-03,842.16,Cancelled
101105,967,2025-01-09,1027.02,Completed
101106,391,2024-10-10,1370.54,Cancelled
101107,443,2024-06-23,1507.3,Completed
101108,111,2025-01-21,3817.28,Completed
101109,481,2025-08-14,717.65,Completed
101110,673,2024-02-23,1765.81,Completed
101111,293,2024-07-18,1258.32,Completed
101112,747,2026-03-06,5436.31,Completed
101113,86,2024-09-10,3197.24,Completed
101114,674,2024-11-22,2102.1,Completed
101115,589,2025-10-16,3378.85,Completed
101116,227,2025-12-27,763.49,Completed
101117,338,2026-07-22,6723.87,Pending
101118,238,2024-06-03,1041.42,Completed
101119,625,2026-01-04,4074.73,Completed
101120,638,2025-12-05,2576.31,Completed
101121,554,2024-04-30,2137.42,Completed
101122,191,2026-05-02,3965.7,Completed
101123,212,2024-10-31,3440.32,Pending
101124,819,2025-02-15,1930.13,Cancelled
101125,456,2026-02-13,1368.54,Completed
101126,430,2025-05-24,1949.86,Completed
101127,300,2024-09-24,1683.65,Completed
101128,934,2024-11-09,2265.69,Pending
101129,238,2025-12-21,3494.43,Completed
101130,773,2024-06-27,2440.87,Completed
101131,773,2025-04-04,2029.83,Pending
101132,242,2025-12-28,1176.69,Completed
101133,16,2026-05-10,2222.9,Completed
101134,247,2026-03-14,597.76,Completed
101135,266,2024-12-15,1071.87,Completed
101136,751,2024-07-12,2669.37,Completed
101137,529,2026-06-28,3200.02,Completed
101138,425,2025-08-04,1775.99,Completed
101139,470,2025-01-31,2051.21,Completed
